media,url,topic
alwafd.news,https://alwafd.news/سـيـارات/4039217-«أستون-مارتن»-تفتتح-أحدث-صالة-عرض-في-مصر-مستوحاة-من-«فورمولا-1»-تعرف-على-التفاصيل,China
alwafd.news,https://alwafd.news/سـيـارات/4039227-تعرف-على-موعد-طرح-Ocean-أحدث-سيارة-كهربائية-أمريكية,China
alwafd.news,https://alwafd.news/سـيـارات/4039445-مرسيدس-تطرح-نسخة-هجينة-من-S-الفارهة-تعرف-على-الأسعار-والمواصفات,China
alwafd.news,https://alwafd.news/سـيـارات/4040845-ارتفاع-أسعار-شيفروليه-كابتيفا-2022,China
alwafd.news,https://alwafd.news/سـيـارات/4040853-من-اليوم-زيادة-أسعار-جميع-فئات-شيفروليه-أوبترا,China
alwafd.news,https://alwafd.news/سـيـارات/4042051-10-آلاف-جنيه-زيادة-على-أوبل-جراند-ننشر-الأسعار-الجديدة,China
alwafd.news,https://alwafd.news/سـيـارات/4042099-كريم-نجار-الدولة-المصرية-تتبنى-رؤية-مستقبلية-في-صناعة-وتقديم-تكنولوجيا-السيارات-الكهربائية,China
alwafd.news,https://alwafd.news/سـيـارات/4042131-وكيل-أوبل-يرفع-أسعار-كروس-لاند-تعرف-على-التفاصيل,China
alwafd.news,https://alwafd.news/تكنولوجيا/4043457-WhatsApp-يضيف-قدرة-جديدة-على-إرسال-الملصقات-دون-حفظها-أولاً,Huawei-TikTok
alwafd.news,https://alwafd.news/تكنولوجيا/4043457-WhatsApp-يضيف-قدرة-جديدة-على-إرسال-الملصقات-دون-حفظها-أولاً,Taiwan
alwafd.news,https://alwafd.news/تكنولوجيا/4043457-WhatsApp-يضيف-قدرة-جديدة-على-إرسال-الملصقات-دون-حفظها-أولاً,China
alwafd.news,https://alwafd.news/سـيـارات/4043461-لأول-مرة-جينيسيس-تطرح-نسخة-فاخرة-ستيشن-واجن-من-السيارة-G70,China
alwafd.news,https://alwafd.news/تكنولوجيا/4043471-آبل-أكبر-علامة-تجارية-للهواتف-الذكية-في-الصين-ولا-عزاء-لهواوي-وVivo,Huawei-TikTok
alwafd.news,https://alwafd.news/تكنولوجيا/4043471-آبل-أكبر-علامة-تجارية-للهواتف-الذكية-في-الصين-ولا-عزاء-لهواوي-وVivo,Taiwan
alwafd.news,https://alwafd.news/تكنولوجيا/4043471-آبل-أكبر-علامة-تجارية-للهواتف-الذكية-في-الصين-ولا-عزاء-لهواوي-وVivo,China
