media,url,topic
aliwaa.com.lb,https://aliwaa.com.lb/أخبار-لبنان/الإفتتاحية/نتعلم-الكثير-من-الصين/,China
aliwaa.com.lb,https://aliwaa.com.lb/دولي/أخبار-دولية/أميركا-ت-عرب-عن-قلقها-من-تعزيز-ترسانة-الصين-الباليستي-ة/,China
aliwaa.com.lb,https://aliwaa.com.lb/دولي/أخبار-دولية/الصين-لن-نقبل-أي-تدخ-ل-في-شؤوننا-الداخلي-ة-أو-محاولة-عرقلة-نمو-نا/,China
aliwaa.com.lb,https://aliwaa.com.lb/دولي/أخبار-دولية/مدينة-صواريخ-أقمار-صناعية-ترصد-مشهد-الصحراء-في-شمال-الصين/,China
aliwaa.com.lb,https://aliwaa.com.lb/أخبار-لبنان/سياسة/أبو-فاعور-الحريري-أقرب-الينا-من-الكثيرين-الكثيرين-في-هذا-البلد/,China
aliwaa.com.lb,https://aliwaa.com.lb/أخبار-لبنان/سياسة/مقدمات-نشرات-الاخبار-المسائية-ليوم-الاثنين-5-7-2021/,China
aliwaa.com.lb,https://aliwaa.com.lb/دولي/أخبار-دولية/نائبا-أوروبيا-يطالبون-بمحاسبة-إيران-والحرائق-الغامضة-مستمرة/,Huawei-TikTok
aliwaa.com.lb,https://aliwaa.com.lb/دولي/أخبار-دولية/نائبا-أوروبيا-يطالبون-بمحاسبة-إيران-والحرائق-الغامضة-مستمرة/,China
aliwaa.com.lb,https://aliwaa.com.lb/أخبار-لبنان/سياسة/الوطني-الحر-شارك-افتراضي-ا-في-قمة-الصين/,China
aliwaa.com.lb,https://aliwaa.com.lb/أخبار-لبنان/سياسة/جنبلاط-أبرق-الى-الرئيس-الصيني-مهنئ-ا/,China
aliwaa.com.lb,https://aliwaa.com.lb/أخبار-لبنان/المانشيت/الاجتماع-الدبلوماسي-ينقلب-على-دياب-أنتم-تحاصرون-بلدكم-وتجوعون-شعبكم/,China
aliwaa.com.lb,https://aliwaa.com.lb/دولي/بوابة-العالم/روسيا-و-الثورة-التركية-البحرية/,China
aliwaa.com.lb,https://aliwaa.com.lb/أخبار-لبنان/سياسة/قائد-الجيش-بحث-مع-السفير-الصيني-في-التعاون-بين-جيشي-البلدين/,China
aliwaa.com.lb,https://aliwaa.com.lb/أخبار-لبنان/سياسة/أحمد-الحريري-مث-ل-الرئيس-المكل-ف-افتراضيا-في-مؤتمر-القمة-لأحزاب-العالم/,China
aliwaa.com.lb,https://aliwaa.com.lb/دولي/أخبار-دولية/شركات-صيني-ة-على-القائمة-السوداء-الأميركي-ة-لانتهاكها-حقوق-الإنسان/,China
aliwaa.com.lb,https://aliwaa.com.lb/دولي/أخبار-دولية/أميركا-تتابع-سياسة-العقوبات-انضمام-34-شركة-لإرتباطها-بانتهاكات-تتعلق-بإيران-والصين-وروسيا/,Xinjiang
aliwaa.com.lb,https://aliwaa.com.lb/عربي/أرشيف/بعد-تمديد-آلية-إيصال-المساعدات-سوريا-ترد-إنتهاك-للسيادة/,China
