media,url,topic
www.ilfattoquotidiano.it,https://www.ilfattoquotidiano.it/2021/07/01/rivoluzione-iva-per-i-prodotti-venduti-on-line-da-oggi-a-pagare-saranno-direttamente-le-piattaforme-come-amazon-o-ebay/6247965/,Hong Kong
www.ilfattoquotidiano.it,https://www.ilfattoquotidiano.it/2021/07/01/francia-4-grandi-marchi-dellabbigliamento-accusati-di-sfruttare-gli-uiguri-occultamento-di-crimini-contro-lumanita/6247957/,Xinjiang
www.ilfattoquotidiano.it,https://www.ilfattoquotidiano.it/2021/07/01/vivo-x60-pro-5g-recensione-smartphone-con-qualche-compromesso-ma-dallottima-esperienza-fotografica/6247646/,Huawei-TikTok
www.ilfattoquotidiano.it,https://www.ilfattoquotidiano.it/in-edicola/articoli/2021/07/02/uiguri-alla-catena-in-nome-della-moda-parigi-indaga/6248529/,Xinjiang
www.ilfattoquotidiano.it,https://www.ilfattoquotidiano.it/in-edicola/articoli/2021/07/02/guai-a-chi-sfida-il-dragone-la-grande-muraglia-di-zio-xi/6248525/,Xinjiang
www.ilfattoquotidiano.it,https://www.ilfattoquotidiano.it/in-edicola/articoli/2021/07/02/guai-a-chi-sfida-il-dragone-la-grande-muraglia-di-zio-xi/6248525/,Hong Kong
www.ilfattoquotidiano.it,https://www.ilfattoquotidiano.it/2021/07/02/in-edicola-sul-fatto-quotidiano-del-2-luglio/6248541/,Xinjiang
www.ilfattoquotidiano.it,https://www.ilfattoquotidiano.it/in-edicola/articoli/2021/07/06/accoltella-agente-e-si-suicida-per-il-governo-e-un-terrorista/6252224/,Hong Kong
www.ilfattoquotidiano.it,https://www.ilfattoquotidiano.it/2021/07/07/covid-rischio-di-quarta-ondata-locatelli-cts-assolutamente-no-ma-crisanti-stiamo-creando-terreno-per-una-nuova-variante/6253917/,Taiwan
www.ilfattoquotidiano.it,https://www.ilfattoquotidiano.it/2021/07/09/mangiare-cibo-quasi-scaduto-la-nuova-moda-che-spopola-tra-i-giovani-ecco-perche/6256422/,China
www.ilfattoquotidiano.it,https://www.ilfattoquotidiano.it/2021/07/09/assassinato-il-presidente-di-haiti-nello-squadrone-della-morte-soldati-colombiani-in-pensione-e-due-americani-mandanti-ignoti/6255904/,Taiwan
www.ilfattoquotidiano.it,https://www.ilfattoquotidiano.it/2021/07/14/honor-50-sta-per-arrivare-in-italia-il-produttore-ha-fissato-un-evento/6260959/,Huawei-TikTok
www.ilfattoquotidiano.it,https://www.ilfattoquotidiano.it/in-edicola/articoli/2021/07/17/londra-boicotta-le-olimpiadi-cinesi-in-nome-degli-uiguri/6264927/,Xinjiang
www.ilfattoquotidiano.it,https://www.ilfattoquotidiano.it/2021/07/17/in-edicola-sul-fatto-quotidiano-del-17-luglio-con-la-cartabia-zero-condannati-per-il-g8-genova-20-anni-fa/6264957/,Xinjiang
www.ilfattoquotidiano.it,https://www.ilfattoquotidiano.it/2021/07/23/xi-jinping-visita-il-tibet-e-la-prima-volta-di-un-presidente-cinese-dal-1990-stabilita-duratura-e-sviluppo-per-la-regione/6272091/,China
www.ilfattoquotidiano.it,https://www.ilfattoquotidiano.it/in-edicola/articoli/2021/07/26/virus-tutto-quello-che-la-cina-non-ha-mai-rivelato/6273654/,China
www.ilfattoquotidiano.it,https://www.ilfattoquotidiano.it/in-edicola/articoli/2021/07/26/virus-tutto-quello-che-la-cina-non-ha-mai-rivelato/6273654/,Hong Kong
www.ilfattoquotidiano.it,https://www.ilfattoquotidiano.it/in-edicola/articoli/2021/07/27/il-fatto-di-domani-riforma-cartabia-la-destra-ha-provato-a-salvare-berlusconi-ultime-ore-per-le-modifiche-chieste-dai-5s/6275722/,Hong Kong
www.ilfattoquotidiano.it,https://www.ilfattoquotidiano.it/2021/07/27/il-pugno-di-ferro-di-pechino-sulle-societa-del-web-affonda-le-borse-asiatiche-ripercussioni-anche-sui-listini-europei/6275186/,Hong Kong
www.ilfattoquotidiano.it,https://www.ilfattoquotidiano.it/2021/07/29/afghanistan-usa-aprono-a-un-coinvolgimento-della-cina-pechino-vede-le-opportunita-economiche-e-chiede-stabilita-ai-talebani/6277585/,China
www.ilfattoquotidiano.it,https://www.ilfattoquotidiano.it/2021/08/02/in-cina-la-peggiore-ondata-di-contagi-da-inizio-anno-pechino-rinvia-lapertura-delle-scuole-variante-delta-in-20-citta/6280858/,China
www.ilfattoquotidiano.it,https://www.ilfattoquotidiano.it/2021/08/04/walter-zenga-si-vaccina-per-la-terza-volta-a-dubai-con-il-green-pass-tornero-in-italia-a-seguire-il-mio-amato-calcio/6283090/,China
www.ilfattoquotidiano.it,https://www.ilfattoquotidiano.it/2021/08/05/parcheggia-sullorlo-del-burrone-e-si-dimentica-di-tirare-il-freno-a-mano-lauto-finisce-nel-vuoto-con-la-moglie-intrappolata-a-bordo-video/6284058/,Xinjiang
www.ilfattoquotidiano.it,https://www.ilfattoquotidiano.it/2021/08/06/covid-in-italia-aumentano-i-poveri-ma-anche-i-super-ricchi-e-la-politica-e-prigioniera-della-bolla-su-fq-millennium-in-edicola/6285070/,Huawei-TikTok
www.ilfattoquotidiano.it,https://www.ilfattoquotidiano.it/2021/08/11/gasparri-insiste-e-sfida-lambasciata-cinese-accettate-un-confronto-pubblico-sul-virus-dovete-risarcire-lintero-pianeta-per-i-morti/6288544/,Xinjiang
www.ilfattoquotidiano.it,https://www.ilfattoquotidiano.it/2021/08/11/gasparri-insiste-e-sfida-lambasciata-cinese-accettate-un-confronto-pubblico-sul-virus-dovete-risarcire-lintero-pianeta-per-i-morti/6288544/,Hong Kong
www.ilfattoquotidiano.it,https://www.ilfattoquotidiano.it/2021/08/11/il-no-vax-pentito-ricoverato-per-covid-ho-visto-cosa-succede-in-corsia-green-pass-chi-si-oppone-sbaglia-non-ce-liberta-di-fare-ammalare-video/6281268/,China
www.ilfattoquotidiano.it,https://www.ilfattoquotidiano.it/2021/08/16/afghanistan-i-talebani-stanno-cercando-le-persone-casa-per-casa-la-resa-di-kabul-lonu-denuncia-notizie-spaventose-caos-allaeroporto-la-missione-tedesca-non-puo-atterrare-la-diretta/6292395/,China
www.ilfattoquotidiano.it,https://www.ilfattoquotidiano.it/2021/08/17/in-afghanistan-non-abbiamo-portato-ne-liberta-ne-democrazia-e-il-90-dei-soldi-e-stato-speso-a-fini-militari-questo-e-il-grande-fallimento/6292775/,Xinjiang
www.ilfattoquotidiano.it,https://www.ilfattoquotidiano.it/2021/08/18/realme-gt-master-explorer-lo-smartphone-che-non-vi-lascera-mai-senza-batteria/6294664/,Huawei-TikTok
www.ilfattoquotidiano.it,https://www.ilfattoquotidiano.it/2021/08/18/cina-la-mossa-del-presidente-xi-chi-ha-redditi-piu-alti-restituisca-alla-societa-puntiamo-a-prosperita-comune-per-tutti/6294729/,Hong Kong
www.ilfattoquotidiano.it,https://www.ilfattoquotidiano.it/2021/08/18/numeri-sballati-e-mezze-verita-sul-nation-building-ecco-cosa-non-quadra-nel-discorso-di-biden-sullafghanistan-la-cina-non-mandera-li-un-solo-soldato-ma-eserciti-di-minatori/6293782/,Xinjiang
www.ilfattoquotidiano.it,https://www.ilfattoquotidiano.it/2021/08/19/fed-cina-e-variante-delta-il-tris-che-deprime-borse-e-materie-prime-milano-in-calo-di-quasi-il-2-male-i-titoli-del-lusso/6295816/,Hong Kong
www.ilfattoquotidiano.it,https://www.ilfattoquotidiano.it/2021/08/19/gli-appetiti-della-cina-per-il-corridoio-di-wakhan-diventera-la-via-daccesso-alle-ricche-risorse-minerarie-dellafghanistan/6295140/,Xinjiang
www.ilfattoquotidiano.it,https://www.ilfattoquotidiano.it/2021/08/19/gli-appetiti-della-cina-per-il-corridoio-di-wakhan-diventera-la-via-daccesso-alle-ricche-risorse-minerarie-dellafghanistan/6295140/,China
www.ilfattoquotidiano.it,https://www.ilfattoquotidiano.it/2021/08/20/cina-svolta-sulla-politica-del-terzo-figlio-le-famiglie-potranno-avere-tre-figli-senza-essere-soggette-a-restrizioni/6297377/,China
www.ilfattoquotidiano.it,https://www.ilfattoquotidiano.it/2021/08/20/afghanistan-i-ministri-degli-esteri-nato-stop-a-ogni-sostegno-senza-garanzie-sui-diritti-dialogo-cina-talebani-con-la-sponda-di-teheran-emergency-in-10mila-allaeroporto-in-cerca-di-un-vol/6296663/,China
www.ilfattoquotidiano.it,https://www.ilfattoquotidiano.it/2021/08/20/cina-stretta-regolatoria-sulla-privacy-on-line-titoli-tecnologici-in-deciso-calo-la-borsa-hong-kong-chiude-a-18/6296849/,Hong Kong
www.ilfattoquotidiano.it,https://www.ilfattoquotidiano.it/2021/08/21/afghanistan-le-coltivazioni-di-oppio-quadruplicate-in-20-anni-di-guerra-e-ora-si-esporta-direttamente-leroina-gli-errori-degli-usa-e-le-strategie-dei-talebani-ridurranno-la-sovrapproduzione-pe/6297010/,China
www.ilfattoquotidiano.it,https://www.ilfattoquotidiano.it/in-edicola/articoli/2021/08/23/green-new-deal-america-e-cina-si-contendono-lenergia-pulita/6298558/,Xinjiang
www.ilfattoquotidiano.it,https://www.ilfattoquotidiano.it/2021/08/23/covid-la-cina-ha-azzerato-i-contagi-dopo-focolaio-di-variante-delta-allaeroporto-di-nanchino/6298623/,Hong Kong
www.ilfattoquotidiano.it,https://www.ilfattoquotidiano.it/2021/08/24/afghanistan-diretta-nulla-di-fatto-al-g7-nonostante-le-pressioni-di-gb-e-ue-biden-conferma-il-ritiro-entro-il-31-agosto-talebani-accesso-allaeroporto-di-kabul-consentito-solo-ai-cittadini-s/6299524/,China
www.ilfattoquotidiano.it,https://www.ilfattoquotidiano.it/2021/08/25/afghanistan-blinken-possibilita-di-un-attacco-dellisis-molto-reale-media-pronti-razzi-e-10-kamikaze-ancora-4-100-americani-nel-paese-sara-piu-difficile-evacuarli/6300584/,China
www.ilfattoquotidiano.it,https://www.ilfattoquotidiano.it/2021/08/25/covid-consegnato-il-rapporto-dellintelligence-usa-sullorigine-del-virus-voluto-da-biden-e-senza-una-conclusione/6301134/,China
www.ilfattoquotidiano.it,https://www.ilfattoquotidiano.it/in-edicola/articoli/2021/08/30/la-cina-e-le-mire-in-afghanistan-prudenza-e-pragmatismo/6304830/,Taiwan
www.ilfattoquotidiano.it,https://www.ilfattoquotidiano.it/in-edicola/articoli/2021/08/30/la-cina-e-le-mire-in-afghanistan-prudenza-e-pragmatismo/6304830/,Xinjiang
www.ilfattoquotidiano.it,https://www.ilfattoquotidiano.it/in-edicola/articoli/2021/08/30/la-cina-e-le-mire-in-afghanistan-prudenza-e-pragmatismo/6304830/,China
